timestamp_utc,sport,league,event_id,event_start_utc,home_team,away_team,sportsbook,market_key,stat_key,player_name,player_name_norm,outcome,line,price_decimal,price_american,implied_prob,source,fetch_run_id,extra_json
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pr,pr,Peyton Watson,peyton watson,over,27.5,1.98,-102,0.5050505050505051,0.47200000000000003,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pr,pr,Peyton Watson,peyton watson,under,27.5,1.77,-130,0.5649717514124294,0.528,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pr,pr,Jonas Valanciunas,jonas valanciunas,over,24.5,1.89,-112,0.5291005291005292,0.4946524064171124,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pr,pr,Jonas Valanciunas,jonas valanciunas,under,24.5,1.85,-118,0.5405405405405405,0.5053475935828876,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pr,pr,G.G. Jackson,gg jackson,over,14.5,1.89,-112,0.5291005291005292,0.4946524064171124,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pr,pr,G.G. Jackson,gg jackson,under,14.5,1.85,-118,0.5405405405405405,0.5053475935828876,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pr,pr,Jaylen Wells,jaylen wells,over,15.5,1.98,-102,0.5050505050505051,0.47200000000000003,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pr,pr,Jaylen Wells,jaylen wells,under,15.5,1.77,-130,0.5649717514124294,0.528,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pr,pr,Cedric Coward,cedric coward,over,21.5,1.91,-110,0.5235602094240838,0.48930481283422456,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pr,pr,Cedric Coward,cedric coward,under,21.5,1.83,-120,0.5464480874316939,0.5106951871657753,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pr,pr,Jock Landale,jock landale,over,22.5,1.89,-112,0.5291005291005292,0.4946524064171124,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pr,pr,Jock Landale,jock landale,under,22.5,1.85,-118,0.5405405405405405,0.5053475935828876,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pr,pr,Kentavious Caldwell-Pope,kentavious caldwell-pope,over,11.5,1.96,-104,0.5102040816326531,0.47593582887700536,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pr,pr,Kentavious Caldwell-Pope,kentavious caldwell-pope,under,11.5,1.78,-128,0.5617977528089888,0.5240641711229947,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pra,pra,Jaren Jackson Jr,jaren jackson,over,29.5,1.83,-120,0.5464480874316939,0.5106951871657753,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pra,pra,Jaren Jackson Jr,jaren jackson,under,29.5,1.91,-110,0.5235602094240838,0.48930481283422456,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pra,pra,Cam Spencer,cam spencer,over,25.5,1.93,-108,0.5181347150259068,0.48533333333333345,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pra,pra,Cam Spencer,cam spencer,under,25.5,1.82,-122,0.5494505494505494,0.5146666666666666,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pra,pra,Jalen Pickett,jalen pickett,over,20.5,1.78,-128,0.5617977528089888,0.5240641711229947,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pra,pra,Jalen Pickett,jalen pickett,under,20.5,1.96,-104,0.5102040816326531,0.47593582887700536,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pra,pra,Jamal Murray,jamal murray,over,42.5,1.89,-112,0.5291005291005292,0.4946524064171124,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pra,pra,Jamal Murray,jamal murray,under,42.5,1.85,-118,0.5405405405405405,0.5053475935828876,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pra,pra,Cedric Coward,cedric coward,over,24.5,1.89,-112,0.5291005291005292,0.4946524064171124,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pra,pra,Cedric Coward,cedric coward,under,24.5,1.85,-118,0.5405405405405405,0.5053475935828876,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pra,pra,Vincent Williams Jr,vincent williams,over,17.5,1.94,-106,0.5154639175257733,0.48128342245989303,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pra,pra,Vincent Williams Jr,vincent williams,under,17.5,1.8,-125,0.5555555555555556,0.5187165775401069,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pra,pra,Jonas Valanciunas,jonas valanciunas,over,27.5,1.88,-114,0.5319148936170213,0.4959785522788205,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pra,pra,Jonas Valanciunas,jonas valanciunas,under,27.5,1.85,-118,0.5405405405405405,0.5040214477211796,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pra,pra,Peyton Watson,peyton watson,over,29.5,1.82,-122,0.5494505494505494,0.5146666666666666,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,pra,pra,Peyton Watson,peyton watson,under,29.5,1.93,-108,0.5181347150259068,0.48533333333333345,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,rebounds,rebounds,Jock Landale,jock landale,over,8.5,1.93,-108,0.5181347150259068,0.48533333333333345,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,rebounds,rebounds,Jock Landale,jock landale,under,8.5,1.82,-122,0.5494505494505494,0.5146666666666666,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,rebounds,rebounds,Cedric Coward,cedric coward,over,6.5,2.04,104,0.49019607843137253,0.4574468085106383,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,rebounds,rebounds,Cedric Coward,cedric coward,under,6.5,1.72,-139,0.5813953488372093,0.5425531914893618,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,rebounds,rebounds,Cam Spencer,cam spencer,over,3.5,2.0,100,0.5,0.4680851063829787,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,rebounds,rebounds,Cam Spencer,cam spencer,under,3.5,1.76,-132,0.5681818181818182,0.5319148936170213,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,rebounds,rebounds,Peyton Watson,peyton watson,over,6.5,1.88,-114,0.5319148936170213,0.5,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,rebounds,rebounds,Peyton Watson,peyton watson,under,6.5,1.88,-114,0.5319148936170213,0.5,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,rebounds,rebounds,G.G. Jackson,gg jackson,over,3.5,1.62,-161,0.6172839506172839,0.578125,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,rebounds,rebounds,G.G. Jackson,gg jackson,under,3.5,2.22,122,0.4504504504504504,0.421875,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,rebounds,rebounds,Jaren Jackson Jr,jaren jackson,over,6.5,2.24,124,0.4464285714285714,0.41666666666666663,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,rebounds,rebounds,Jaren Jackson Jr,jaren jackson,under,6.5,1.6,-167,0.625,0.5833333333333334,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,rebounds,rebounds,Vincent Williams Jr,vincent williams,over,3.5,1.66,-152,0.6024096385542169,0.5631578947368422,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,rebounds,rebounds,Vincent Williams Jr,vincent williams,under,3.5,2.14,114,0.4672897196261682,0.4368421052631579,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,rebounds,rebounds,Jaylen Wells,jaylen wells,over,3.5,2.0,100,0.5,0.4680851063829787,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,rebounds,rebounds,Jaylen Wells,jaylen wells,under,3.5,1.76,-132,0.5681818181818182,0.5319148936170213,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,rebounds,rebounds,Kentavious Caldwell-Pope,kentavious caldwell-pope,over,2.5,1.98,-102,0.5050505050505051,0.47200000000000003,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,rebounds,rebounds,Kentavious Caldwell-Pope,kentavious caldwell-pope,under,2.5,1.77,-130,0.5649717514124294,0.528,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,rebounds,rebounds,Jalen Pickett,jalen pickett,over,4.5,1.74,-135,0.5747126436781609,0.5372340425531915,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,rebounds,rebounds,Jalen Pickett,jalen pickett,under,4.5,2.02,102,0.49504950495049505,0.46276595744680854,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,rebounds,rebounds,Jamal Murray,jamal murray,over,4.5,2.22,122,0.4504504504504504,0.421875,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,rebounds,rebounds,Jamal Murray,jamal murray,under,4.5,1.62,-161,0.6172839506172839,0.578125,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,rebounds,rebounds,Jonas Valanciunas,jonas valanciunas,over,8.5,1.68,-147,0.5952380952380952,0.5555555555555556,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,rebounds,rebounds,Jonas Valanciunas,jonas valanciunas,under,8.5,2.1,110,0.47619047619047616,0.4444444444444444,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,ra,ra,Jaren Jackson Jr,jaren jackson,over,8.5,2.06,106,0.4854368932038835,0.4535809018567639,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,ra,ra,Jaren Jackson Jr,jaren jackson,under,8.5,1.71,-141,0.5847953216374269,0.5464190981432361,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,ra,ra,Vincent Williams Jr,vincent williams,over,8.5,1.88,-114,0.5319148936170213,0.5,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,ra,ra,Vincent Williams Jr,vincent williams,under,8.5,1.88,-114,0.5319148936170213,0.5,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
2026-01-25T06:58:12.702210+00:00,NBA,c86cde8c8683c965d5c7ebd795617e43,2026-01-25T20:40:00+00:00,Memphis Grizzlies,Denver Nuggets,fanduel,ra,ra,Peyton Watson,peyton watson,over,9.5,2.02,102,0.49504950495049505,0.46276595744680854,theoddsapi,faa3c826-dd59-43d5-9e78-1fed40ca3502,"{""book_title"":""FanDuel"",""market_last_update"":""2026-01-25T06:57:15Z""}",2026-01-25T06:58:00+00:00
