game_id,season,season_type,team_id,team_tricode,minutes,pts,reb,ast,stl,blk,tov,fga,fgm,fg3a,fg3m,fta,ftm,plus_minus,source
0022500181,2025-26,Regular Season,1610612758,SAC,240.0,121,51,27,7,5,16,83,41,23,11,33,28,0,cdn
0022500181,2025-26,Regular Season,1610612744,GSW,240.0,116,49,28,10,6,18,89,40,43,17,23,19,0,cdn
0022500182,2025-26,Regular Season,1610612756,PHX,240.0,115,55,27,13,2,15,92,41,49,19,19,14,0,cdn
0022500182,2025-26,Regular Season,1610612746,LAC,240.0,102,54,24,8,4,15,79,35,31,10,30,22,0,cdn
0022500191,2025-26,Regular Season,1610612749,MIL,240.0,115,34,25,11,6,13,79,44,29,13,24,14,0,cdn
0022500191,2025-26,Regular Season,1610612745,HOU,240.0,122,59,24,8,3,17,90,48,26,10,21,16,0,cdn
0022500192,2025-26,Regular Season,1610612752,NYK,240.0,134,55,31,9,3,14,89,48,37,17,26,21,0,cdn
0022500192,2025-26,Regular Season,1610612751,BKN,240.0,98,46,21,5,8,19,82,33,45,14,24,18,0,cdn
0022500193,2025-26,Regular Season,1610612753,ORL,240.0,107,50,21,8,4,17,79,35,30,7,32,30,0,cdn
0022500193,2025-26,Regular Season,1610612738,BOS,240.0,111,49,22,10,2,14,85,40,33,13,25,18,0,cdn
0022500194,2025-26,Regular Season,1610612763,MEM,240.0,100,60,30,3,6,14,91,35,44,17,18,13,0,cdn
0022500194,2025-26,Regular Season,1610612760,OKC,240.0,114,59,19,10,3,6,95,41,43,10,26,22,0,cdn
0022500195,2025-26,Regular Season,1610612755,PHI,240.0,108,55,22,8,6,19,84,36,33,12,28,24,0,cdn
0022500195,2025-26,Regular Season,1610612765,DET,240.0,111,48,23,12,5,15,82,39,30,13,28,20,0,cdn
0022500196,2025-26,Regular Season,1610612744,GSW,240.0,114,63,22,11,6,10,88,38,44,12,37,26,0,cdn
0022500196,2025-26,Regular Season,1610612754,IND,240.0,83,63,21,7,6,20,94,32,39,11,11,8,0,cdn
0022500197,2025-26,Regular Season,1610612758,SAC,240.0,117,53,25,8,3,16,90,40,29,13,31,24,0,cdn
0022500197,2025-26,Regular Season,1610612750,MIN,240.0,144,51,28,11,9,10,97,52,46,18,24,22,0,cdn
0022500198,2025-26,Regular Season,1610612766,CHA,240.0,111,42,28,6,6,22,71,37,36,17,22,20,0,cdn
0022500198,2025-26,Regular Season,1610612747,LAL,240.0,121,43,25,12,2,11,90,45,39,14,20,17,0,cdn
0022500199,2025-26,Regular Season,1610612765,DET,265.0,137,74,27,16,5,14,114,47,41,13,38,30,0,cdn
0022500199,2025-26,Regular Season,1610612764,WAS,265.0,135,52,26,10,6,20,95,50,38,15,26,20,0,cdn
0022500200,2025-26,Regular Season,1610612753,ORL,240.0,115,64,26,6,7,13,87,39,30,8,34,29,0,cdn
0022500200,2025-26,Regular Season,1610612757,POR,240.0,112,47,22,5,3,8,90,40,36,13,26,19,0,cdn
0022500201,2025-26,Regular Season,1610612748,MIA,265.0,140,69,32,5,6,14,98,46,36,12,41,36,0,cdn
0022500201,2025-26,Regular Season,1610612739,CLE,265.0,138,68,26,8,4,7,120,49,65,21,27,19,0,cdn
0022500202,2025-26,Regular Season,1610612741,CHI,240.0,117,52,29,10,4,12,93,41,38,16,23,19,0,cdn
0022500202,2025-26,Regular Season,1610612759,SAS,240.0,121,50,30,10,7,15,86,44,33,10,27,23,0,cdn
0022500203,2025-26,Regular Season,1610612742,DAL,240.0,114,64,25,8,8,14,89,37,39,9,41,31,0,cdn
0022500203,2025-26,Regular Season,1610612749,MIL,240.0,116,53,24,9,6,13,91,41,36,14,25,20,0,cdn
0022500204,2025-26,Regular Season,1610612756,PHX,240.0,121,54,29,12,7,18,78,39,43,19,31,24,0,cdn
0022500204,2025-26,Regular Season,1610612740,NOP,240.0,98,48,18,12,3,19,83,34,32,10,26,20,0,cdn
0022500205,2025-26,Regular Season,1610612762,UTA,240.0,113,59,30,5,5,15,95,38,52,17,24,20,0,cdn
0022500205,2025-26,Regular Season,1610612750,MIN,240.0,120,51,25,8,5,10,89,42,33,10,28,26,0,cdn
0022500206,2025-26,Regular Season,1610612746,LAC,240.0,102,50,19,7,9,11,82,36,38,12,25,18,0,cdn
0022500206,2025-26,Regular Season,1610612737,ATL,240.0,105,53,30,7,8,11,84,38,34,13,20,16,0,cdn
0022500207,2025-26,Regular Season,1610612751,BKN,240.0,109,43,24,7,5,12,81,32,41,14,32,31,0,cdn
0022500207,2025-26,Regular Season,1610612761,TOR,240.0,119,58,31,5,4,8,91,45,35,9,25,20,0,cdn
0022500208,2025-26,Regular Season,1610612752,NYK,240.0,133,50,35,12,2,14,98,47,55,22,20,17,0,cdn
0022500208,2025-26,Regular Season,1610612763,MEM,240.0,120,50,36,7,3,22,84,43,38,14,24,20,0,cdn
0022500209,2025-26,Regular Season,1610612755,PHI,240.0,102,50,24,2,6,9,84,36,36,14,19,16,0,cdn
0022500209,2025-26,Regular Season,1610612738,BOS,240.0,100,62,23,4,6,10,92,36,38,13,19,15,0,cdn
0022500210,2025-26,Regular Season,1610612760,OKC,240.0,126,51,29,12,4,19,83,42,36,16,31,26,0,cdn
0022500210,2025-26,Regular Season,1610612744,GSW,240.0,102,43,23,16,4,20,74,33,35,13,29,23,0,cdn
0022500211,2025-26,Regular Season,1610612762,UTA,240.0,152,57,38,3,3,14,92,51,42,19,35,31,0,cdn
0022500211,2025-26,Regular Season,1610612754,IND,240.0,128,45,29,6,6,8,99,46,37,10,29,26,0,cdn
0022500212,2025-26,Regular Season,1610612758,SAC,240.0,108,44,31,4,3,10,85,41,33,10,23,16,0,cdn
0022500212,2025-26,Regular Season,1610612743,DEN,240.0,122,56,24,6,2,12,86,44,33,13,27,21,0,cdn
0022500213,2025-26,Regular Season,1610612766,CHA,240.0,111,65,27,5,5,13,86,38,40,12,27,23,0,cdn
0022500213,2025-26,Regular Season,1610612749,MIL,240.0,100,41,29,6,6,9,88,40,30,12,13,8,0,cdn
0022500214,2025-26,Regular Season,1610612765,DET,240.0,124,46,30,13,5,18,90,50,30,13,16,11,0,cdn
0022500214,2025-26,Regular Season,1610612741,CHI,240.0,113,54,21,11,6,21,86,41,33,12,28,19,0,cdn
0022500215,2025-26,Regular Season,1610612752,NYK,240.0,107,45,20,10,3,14,88,39,36,11,23,18,0,cdn
0022500215,2025-26,Regular Season,1610612753,ORL,240.0,124,59,29,10,4,15,86,42,33,12,33,28,0,cdn
0022500216,2025-26,Regular Season,1610612738,BOS,240.0,131,68,34,4,8,10,99,50,51,21,12,10,0,cdn
0022500216,2025-26,Regular Season,1610612763,MEM,240.0,95,53,25,8,4,10,95,32,43,10,26,21,0,cdn
0022500217,2025-26,Regular Season,1610612748,MIA,240.0,116,54,29,6,6,21,94,45,37,15,13,11,0,cdn
0022500217,2025-26,Regular Season,1610612739,CLE,240.0,130,62,32,13,10,12,104,45,47,14,31,26,0,cdn
0022500218,2025-26,Regular Season,1610612745,HOU,240.0,135,62,32,9,6,10,96,51,35,17,23,16,0,cdn
0022500218,2025-26,Regular Season,1610612764,WAS,240.0,112,46,25,6,5,12,92,42,38,15,19,13,0,cdn
0022500219,2025-26,Regular Season,1610612740,NOP,240.0,117,43,28,6,2,10,91,43,39,13,21,18,0,cdn
0022500219,2025-26,Regular Season,1610612757,POR,240.0,125,45,26,5,5,13,83,48,37,13,17,16,0,cdn
0022500220,2025-26,Regular Season,1610612759,SAS,240.0,120,54,30,5,3,20,94,46,39,14,16,14,0,cdn
0022500220,2025-26,Regular Season,1610612744,GSW,240.0,125,49,30,13,3,15,85,36,57,21,36,32,0,cdn
0022500221,2025-26,Regular Season,1610612742,DAL,240.0,114,55,32,10,10,19,86,43,47,17,17,11,0,cdn
0022500221,2025-26,Regular Season,1610612756,PHX,240.0,123,52,31,13,3,12,95,44,35,14,26,21,0,cdn
0022500222,2025-26,Regular Season,1610612760,OKC,240.0,121,50,28,14,4,11,88,44,39,12,23,21,0,cdn
0022500222,2025-26,Regular Season,1610612747,LAL,240.0,92,54,19,9,0,20,77,31,35,11,28,19,0,cdn
0022500223,2025-26,Regular Season,1610612758,SAC,240.0,100,45,22,7,1,18,92,36,39,14,18,14,0,cdn
0022500223,2025-26,Regular Season,1610612737,ATL,240.0,133,56,42,14,6,19,85,49,40,17,22,18,0,cdn
0022500224,2025-26,Regular Season,1610612746,LAC,240.0,116,38,28,4,7,14,84,41,37,16,19,18,0,cdn
0022500224,2025-26,Regular Season,1610612743,DEN,240.0,130,52,22,9,3,11,84,44,34,13,35,29,0,cdn
0022500225,2025-26,Regular Season,1610612739,CLE,240.0,113,43,26,7,6,12,91,41,41,10,26,21,0,cdn
0022500225,2025-26,Regular Season,1610612761,TOR,240.0,126,53,37,6,7,13,88,49,31,12,17,16,0,cdn
0022500226,2025-26,Regular Season,1610612756,PHX,240.0,133,53,19,6,6,11,85,49,35,13,27,22,0,cdn
0022500226,2025-26,Regular Season,1610612754,IND,240.0,98,49,20,4,3,12,88,32,25,7,29,27,0,cdn
0022500227,2025-26,Regular Season,1610612762,UTA,240.0,122,56,39,9,5,24,92,45,44,19,21,13,0,cdn
0022500227,2025-26,Regular Season,1610612737,ATL,240.0,132,49,36,18,6,16,90,46,47,24,22,16,0,cdn
0022500228,2025-26,Regular Season,1610612739,CLE,240.0,108,64,24,7,9,20,83,38,40,13,29,19,0,cdn
0022500228,2025-26,Regular Season,1610612763,MEM,240.0,100,57,21,9,5,15,86,31,32,9,40,29,0,cdn
0022500229,2025-26,Regular Season,1610612766,CHA,240.0,96,54,23,6,5,12,96,37,42,16,7,6,0,cdn
0022500229,2025-26,Regular Season,1610612760,OKC,240.0,109,53,26,9,6,14,89,45,23,11,10,8,0,cdn
0022500230,2025-26,Regular Season,1610612754,IND,240.0,111,50,22,5,3,15,87,37,43,15,27,22,0,cdn
0022500230,2025-26,Regular Season,1610612761,TOR,240.0,129,61,29,13,3,12,87,48,30,7,42,26,0,cdn
0022500231,2025-26,Regular Season,1610612749,MIL,240.0,95,47,20,6,4,17,80,32,39,15,24,16,0,cdn
0022500231,2025-26,Regular Season,1610612747,LAL,240.0,119,52,23,13,4,15,77,38,33,13,33,30,0,cdn
0022500232,2025-26,Regular Season,1610612750,MIN,240.0,112,44,23,9,7,13,88,41,34,10,23,20,0,cdn
0022500232,2025-26,Regular Season,1610612743,DEN,240.0,123,57,29,9,6,12,83,39,29,14,38,31,0,cdn
0022500233,2025-26,Regular Season,1610612738,BOS,240.0,121,55,26,6,6,6,103,46,39,16,17,13,0,cdn
0022500233,2025-26,Regular Season,1610612746,LAC,240.0,118,52,23,4,7,13,81,38,35,14,30,28,0,cdn
0022500234,2025-26,Regular Season,1610612759,SAS,240.0,123,52,38,7,4,14,87,47,38,14,18,15,0,cdn
0022500234,2025-26,Regular Season,1610612758,SAC,240.0,110,45,25,10,3,12,87,41,33,12,22,16,0,cdn
0022500235,2025-26,Regular Season,1610612764,WAS,240.0,106,38,21,7,3,10,84,37,34,12,22,20,0,cdn
0022500235,2025-26,Regular Season,1610612751,BKN,240.0,129,55,32,4,8,14,79,42,41,17,35,28,0,cdn
0022500236,2025-26,Regular Season,1610612745,HOU,265.0,117,69,19,4,4,14,100,42,20,8,29,25,0,cdn
0022500236,2025-26,Regular Season,1610612753,ORL,265.0,113,57,21,11,9,8,91,38,37,12,34,25,0,cdn
0022500237,2025-26,Regular Season,1610612740,NOP,240.0,106,50,22,11,4,20,83,38,29,8,29,22,0,cdn
0022500237,2025-26,Regular Season,1610612744,GSW,240.0,124,57,34,14,4,21,94,43,56,24,17,14,0,cdn
0022500238,2025-26,Regular Season,1610612742,DAL,265.0,138,67,33,7,9,14,95,48,34,15,40,27,0,cdn
0022500238,2025-26,Regular Season,1610612757,POR,265.0,133,67,26,8,5,11,113,46,47,14,32,27,0,cdn
0022500239,2025-26,Regular Season,1610612756,PHX,240.0,122,54,23,9,3,17,97,47,30,10,19,18,0,cdn
0022500239,2025-26,Regular Season,1610612737,ATL,240.0,124,44,35,11,3,17,85,45,43,14,24,20,0,cdn
0022500240,2025-26,Regular Season,1610612762,UTA,290.0,150,61,29,13,6,9,111,49,49,18,41,34,0,cdn
0022500240,2025-26,Regular Season,1610612741,CHI,290.0,147,71,38,7,10,17,108,49,50,19,32,30,0,cdn
0022500241,2025-26,Regular Season,1610612739,CLE,240.0,118,53,25,7,5,16,79,44,35,15,21,15,0,cdn
0022500241,2025-26,Regular Season,1610612749,MIL,240.0,106,46,26,9,1,14,93,39,36,17,15,11,0,cdn
0022500242,2025-26,Regular Season,1610612765,DET,240.0,127,52,29,9,8,16,88,48,35,9,30,22,0,cdn
0022500242,2025-26,Regular Season,1610612754,IND,240.0,112,57,19,8,5,21,84,35,31,9,45,33,0,cdn
0022500243,2025-26,Regular Season,1610612755,PHI,240.0,110,60,26,7,4,9,84,39,33,11,30,21,0,cdn
0022500243,2025-26,Regular Season,1610612746,LAC,240.0,108,49,18,6,3,10,87,35,39,12,27,26,0,cdn
0022500244,2025-26,Regular Season,1610612748,MIA,240.0,115,55,29,5,5,12,101,45,35,14,13,11,0,cdn
0022500244,2025-26,Regular Season,1610612752,NYK,240.0,113,60,23,7,7,15,94,43,36,9,24,18,0,cdn
0022500245,2025-26,Regular Season,1610612761,TOR,240.0,110,48,25,8,7,17,88,44,25,10,16,12,0,cdn
0022500245,2025-26,Regular Season,1610612766,CHA,240.0,108,57,19,11,9,16,87,37,40,10,30,24,0,cdn
0022500246,2025-26,Regular Season,1610612750,MIN,240.0,120,70,27,16,5,16,97,44,44,14,25,18,0,cdn
0022500246,2025-26,Regular Season,1610612742,DAL,240.0,96,54,13,7,4,20,85,34,30,9,31,19,0,cdn
0022500247,2025-26,Regular Season,1610612740,NOP,240.0,109,44,21,9,4,20,86,42,28,12,15,13,0,cdn
0022500247,2025-26,Regular Season,1610612760,OKC,240.0,126,51,30,12,6,16,87,43,42,17,28,23,0,cdn
0022500248,2025-26,Regular Season,1610612743,DEN,240.0,127,57,21,6,5,8,97,46,36,14,25,21,0,cdn
0022500248,2025-26,Regular Season,1610612741,CHI,240.0,130,57,31,5,4,9,102,48,53,19,19,15,0,cdn
0022500249,2025-26,Regular Season,1610612753,ORL,240.0,121,51,28,14,3,14,85,43,32,8,29,27,0,cdn
0022500249,2025-26,Regular Season,1610612744,GSW,240.0,113,40,26,11,3,18,78,39,36,13,28,22,0,cdn
0022500250,2025-26,Regular Season,1610612751,BKN,240.0,99,46,25,12,2,13,82,33,38,14,27,19,0,cdn
0022500250,2025-26,Regular Season,1610612738,BOS,240.0,113,56,25,6,5,19,75,37,42,19,26,20,0,cdn
0022500251,2025-26,Regular Season,1610612737,ATL,240.0,112,41,31,9,5,17,87,42,44,15,15,13,0,cdn
0022500251,2025-26,Regular Season,1610612765,DET,240.0,120,49,28,12,4,12,83,45,31,10,24,20,0,cdn
0022500252,2025-26,Regular Season,1610612759,SAS,240.0,111,44,23,10,3,9,87,42,42,16,13,11,0,cdn
0022500252,2025-26,Regular Season,1610612763,MEM,240.0,101,69,30,6,4,14,104,42,39,12,9,5,0,cdn
0022500253,2025-26,Regular Season,1610612747,LAL,240.0,140,53,31,9,1,17,84,50,32,11,40,29,0,cdn
0022500253,2025-26,Regular Season,1610612762,UTA,240.0,126,39,33,13,2,18,92,48,45,13,18,17,0,cdn
0022500254,2025-26,Regular Season,1610612757,POR,240.0,110,54,24,7,6,19,97,42,41,10,20,16,0,cdn
0022500254,2025-26,Regular Season,1610612756,PHX,240.0,127,59,24,19,4,15,98,47,40,14,22,19,0,cdn
0022500255,2025-26,Regular Season,1610612739,CLE,240.0,104,51,20,4,5,12,81,36,39,12,32,20,0,cdn
0022500255,2025-26,Regular Season,1610612745,HOU,240.0,114,60,23,9,4,13,90,41,24,9,27,23,0,cdn
0022500256,2025-26,Regular Season,1610612754,IND,240.0,127,47,32,5,8,15,85,46,38,16,23,19,0,cdn
0022500256,2025-26,Regular Season,1610612766,CHA,240.0,118,63,28,7,2,12,107,43,45,13,22,19,0,cdn
0022500257,2025-26,Regular Season,1610612748,MIA,240.0,110,62,30,10,3,14,96,39,35,13,26,19,0,cdn
0022500257,2025-26,Regular Season,1610612744,GSW,240.0,96,70,24,8,5,21,95,34,49,13,20,15,0,cdn
0022500258,2025-26,Regular Season,1610612755,PHI,240.0,112,47,24,11,6,21,87,41,35,14,18,16,0,cdn
0022500258,2025-26,Regular Season,1610612761,TOR,240.0,121,44,33,12,2,14,84,45,29,11,24,20,0,cdn
0022500259,2025-26,Regular Season,1610612750,MIN,240.0,120,61,28,11,4,9,94,42,38,13,32,23,0,cdn
0022500259,2025-26,Regular Season,1610612764,WAS,240.0,109,49,25,6,6,17,88,43,32,14,12,9,0,cdn
0022500260,2025-26,Regular Season,1610612740,NOP,240.0,118,58,25,12,5,12,98,44,34,7,31,23,0,cdn
0022500260,2025-26,Regular Season,1610612743,DEN,240.0,125,46,35,8,1,20,83,46,31,11,27,22,0,cdn
0022500261,2025-26,Regular Season,1610612760,OKC,240.0,113,50,22,9,10,16,88,41,38,10,23,21,0,cdn
0022500261,2025-26,Regular Season,1610612758,SAC,240.0,99,55,21,12,0,18,86,38,28,8,23,15,0,cdn
0022500262,2025-26,Regular Season,1610612742,DAL,240.0,111,61,23,6,5,17,85,35,44,16,30,25,0,cdn
0022500262,2025-26,Regular Season,1610612752,NYK,240.0,113,64,27,8,10,9,93,41,42,12,35,19,0,cdn
0022500263,2025-26,Regular Season,1610612757,POR,240.0,121,86,27,10,5,15,107,44,42,12,32,21,0,cdn
0022500263,2025-26,Regular Season,1610612741,CHI,240.0,122,44,36,10,9,16,96,46,49,21,14,9,0,cdn
0022500264,2025-26,Regular Season,1610612753,ORL,240.0,129,57,32,12,4,10,94,45,34,18,24,21,0,cdn
0022500264,2025-26,Regular Season,1610612746,LAC,240.0,101,53,20,7,6,21,89,36,36,14,19,15,0,cdn
0022500265,2025-26,Regular Season,1610612763,MEM,240.0,137,63,42,11,3,7,99,50,54,17,26,20,0,cdn
0022500265,2025-26,Regular Season,1610612758,SAC,240.0,96,40,24,5,5,16,80,37,33,11,15,11,0,cdn
0022500266,2025-26,Regular Season,1610612749,MIL,265.0,114,51,30,7,2,14,92,45,36,14,13,10,0,cdn
0022500266,2025-26,Regular Season,1610612755,PHI,265.0,123,60,30,9,6,14,97,42,53,18,26,21,0,cdn
0022500267,2025-26,Regular Season,1610612759,SAS,240.0,135,48,34,10,4,10,91,48,40,17,30,22,0,cdn
0022500267,2025-26,Regular Season,1610612737,ATL,240.0,126,46,30,7,6,16,87,49,37,20,13,8,0,cdn
0022500268,2025-26,Regular Season,1610612766,CHA,240.0,116,43,24,5,2,10,85,41,36,11,26,23,0,cdn
0022500268,2025-26,Regular Season,1610612746,LAC,240.0,131,53,30,8,2,8,90,46,43,19,24,20,0,cdn
0022500269,2025-26,Regular Season,1610612753,ORL,240.0,133,43,28,5,2,13,85,47,33,13,30,26,0,cdn
0022500269,2025-26,Regular Season,1610612752,NYK,240.0,121,43,28,5,4,17,79,43,37,13,28,22,0,cdn
0022500270,2025-26,Regular Season,1610612740,NOP,240.0,98,59,21,5,6,14,84,35,27,8,24,20,0,cdn
0022500270,2025-26,Regular Season,1610612737,ATL,240.0,115,49,28,6,7,7,90,42,46,17,19,14,0,cdn
0022500271,2025-26,Regular Season,1610612741,CHI,240.0,121,62,26,5,5,10,100,42,44,12,30,25,0,cdn
0022500271,2025-26,Regular Season,1610612764,WAS,240.0,120,57,33,9,4,15,96,44,36,16,20,16,0,cdn
0022500272,2025-26,Regular Season,1610612749,MIL,240.0,116,42,29,8,7,15,84,43,43,20,12,10,0,cdn
0022500272,2025-26,Regular Season,1610612765,DET,240.0,129,40,31,10,6,14,78,49,30,16,24,15,0,cdn
0022500273,2025-26,Regular Season,1610612742,DAL,240.0,96,49,19,4,9,10,91,35,36,12,16,14,0,cdn
0022500273,2025-26,Regular Season,1610612763,MEM,240.0,102,68,26,5,5,12,92,37,31,8,24,20,0,cdn
0022500274,2025-26,Regular Season,1610612743,DEN,240.0,123,53,28,1,3,13,92,45,37,14,23,19,0,cdn
0022500274,2025-26,Regular Season,1610612758,SAC,240.0,128,43,32,8,3,6,91,48,30,10,23,22,0,cdn
0022500275,2025-26,Regular Season,1610612755,PHI,240.0,117,54,28,7,9,14,98,44,41,14,19,15,0,cdn
0022500275,2025-26,Regular Season,1610612748,MIA,240.0,127,65,32,7,2,13,98,48,32,11,30,20,0,cdn
0022500276,2025-26,Regular Season,1610612737,ATL,240.0,113,45,32,6,5,7,91,45,31,11,16,12,0,cdn
0022500276,2025-26,Regular Season,1610612766,CHA,240.0,110,54,26,4,2,15,86,39,44,14,20,18,0,cdn
0022500277,2025-26,Regular Season,1610612738,BOS,240.0,138,43,29,6,8,5,88,53,33,15,22,17,0,cdn
0022500277,2025-26,Regular Season,1610612753,ORL,240.0,129,56,33,3,4,7,100,47,38,16,24,19,0,cdn
0022500278,2025-26,Regular Season,1610612739,CLE,240.0,120,51,28,10,4,12,87,45,45,17,20,13,0,cdn
0022500278,2025-26,Regular Season,1610612746,LAC,240.0,105,44,23,6,2,15,80,37,26,8,26,23,0,cdn
0022500279,2025-26,Regular Season,1610612761,TOR,240.0,119,42,30,12,4,9,84,39,30,15,29,26,0,cdn
0022500279,2025-26,Regular Season,1610612751,BKN,240.0,109,50,23,5,7,19,75,35,34,12,31,27,0,cdn
0022500280,2025-26,Regular Season,1610612760,OKC,240.0,122,57,33,9,8,14,85,45,36,15,23,17,0,cdn
0022500280,2025-26,Regular Season,1610612757,POR,240.0,95,54,18,8,4,16,92,34,47,12,21,15,0,cdn
0022500281,2025-26,Regular Season,1610612756,PHX,240.0,111,53,27,10,6,6,97,43,38,14,16,11,0,cdn
0022500281,2025-26,Regular Season,1610612759,SAS,240.0,102,58,17,4,4,19,77,32,34,10,34,28,0,cdn
0022500282,2025-26,Regular Season,1610612762,UTA,240.0,106,57,27,7,2,14,94,40,40,13,18,13,0,cdn
0022500282,2025-26,Regular Season,1610612747,LAL,240.0,108,55,23,7,4,14,86,38,38,10,27,22,0,cdn
0022500283,2025-26,Regular Season,1610612754,IND,240.0,117,43,22,11,4,13,82,39,31,13,34,26,0,cdn
0022500283,2025-26,Regular Season,1610612765,DET,240.0,122,58,24,8,4,15,84,42,25,9,37,29,0,cdn
0022500284,2025-26,Regular Season,1610612761,TOR,240.0,110,63,28,8,1,15,90,44,36,10,18,12,0,cdn
0022500284,2025-26,Regular Season,1610612739,CLE,240.0,99,40,27,11,4,12,87,36,48,14,13,13,0,cdn
0022500285,2025-26,Regular Season,1610612751,BKN,240.0,100,59,19,5,1,10,87,33,48,14,28,20,0,cdn
0022500285,2025-26,Regular Season,1610612752,NYK,240.0,113,51,28,6,6,8,88,45,35,12,14,11,0,cdn
0022500286,2025-26,Regular Season,1610612748,MIA,240.0,106,61,22,8,7,13,94,42,27,5,24,17,0,cdn
0022500286,2025-26,Regular Season,1610612742,DAL,240.0,102,61,22,8,5,16,97,38,40,12,16,14,0,cdn
0022500287,2025-26,Regular Season,1610612763,MEM,240.0,115,47,33,6,4,11,93,43,47,16,15,13,0,cdn
0022500287,2025-26,Regular Season,1610612743,DEN,240.0,125,54,32,5,3,14,91,46,43,22,14,11,0,cdn
0022500288,2025-26,Regular Season,1610612749,MIL,240.0,103,47,22,10,5,13,86,38,37,13,18,14,0,cdn
0022500288,2025-26,Regular Season,1610612757,POR,240.0,115,57,24,8,8,14,79,36,43,18,33,25,0,cdn
0022500289,2025-26,Regular Season,1610612740,NOP,240.0,143,70,28,13,5,10,104,53,35,13,35,24,0,cdn
0022500289,2025-26,Regular Season,1610612741,CHI,240.0,130,41,29,4,3,17,82,43,50,20,32,24,0,cdn
0022500290,2025-26,Regular Season,1610612756,PHX,240.0,92,51,11,9,4,21,80,33,37,13,19,13,0,cdn
0022500290,2025-26,Regular Season,1610612745,HOU,240.0,114,50,26,13,4,14,88,43,31,13,17,15,0,cdn
0022500291,2025-26,Regular Season,1610612744,GSW,240.0,134,60,34,11,5,10,104,51,52,19,18,13,0,cdn
0022500291,2025-26,Regular Season,1610612762,UTA,240.0,117,58,32,7,6,14,99,47,36,11,18,12,0,cdn
0022500292,2025-26,Regular Season,1610612758,SAC,265.0,117,58,27,9,3,12,97,42,26,7,28,26,0,cdn
0022500292,2025-26,Regular Season,1610612750,MIN,265.0,112,61,21,9,4,16,97,40,42,13,22,19,0,cdn
0022500293,2025-26,Regular Season,1610612750,MIN,240.0,119,50,31,3,4,14,83,41,48,21,20,16,0,cdn
0022500293,2025-26,Regular Season,1610612738,BOS,240.0,115,53,24,10,7,10,96,45,46,16,15,9,0,cdn
0022500294,2025-26,Regular Season,1610612766,CHA,265.0,118,49,24,10,5,9,93,41,39,10,29,26,0,cdn
0022500294,2025-26,Regular Season,1610612761,TOR,265.0,111,65,34,6,3,15,99,44,29,9,17,14,0,cdn
0022500295,2025-26,Regular Season,1610612754,IND,240.0,103,52,24,8,10,12,89,41,41,13,11,8,0,cdn
0022500295,2025-26,Regular Season,1610612741,CHI,240.0,101,57,24,5,3,13,87,39,34,14,16,9,0,cdn
0022500296,2025-26,Regular Season,1610612748,MIA,240.0,135,43,27,12,3,17,88,44,29,14,39,33,0,cdn
0022500296,2025-26,Regular Season,1610612765,DET,240.0,138,52,29,11,3,21,93,55,26,11,23,17,0,cdn
0022500297,2025-26,Regular Season,1610612749,MIL,240.0,116,49,31,13,2,12,84,44,39,16,17,12,0,cdn
0022500297,2025-26,Regular Season,1610612751,BKN,240.0,99,44,23,4,4,18,77,36,42,16,17,11,0,cdn
0022500298,2025-26,Regular Season,1610612744,GSW,240.0,104,59,28,5,3,9,93,38,47,12,20,16,0,cdn
0022500298,2025-26,Regular Season,1610612740,NOP,240.0,96,63,16,7,2,13,86,32,30,7,34,25,0,cdn
0022500299,2025-26,Regular Season,1610612756,PHX,240.0,112,41,23,11,2,7,88,39,42,14,26,20,0,cdn
0022500299,2025-26,Regular Season,1610612743,DEN,240.0,130,48,36,2,5,16,76,44,38,22,21,20,0,cdn
0022500300,2025-26,Regular Season,1610612746,LAC,240.0,110,57,25,5,6,18,80,37,25,7,31,29,0,cdn
0022500300,2025-26,Regular Season,1610612742,DAL,240.0,114,45,22,15,2,8,90,40,39,11,28,23,0,cdn
0022500301,2025-26,Regular Season,1610612762,UTA,240.0,101,40,32,8,4,17,88,39,32,9,15,14,0,cdn
0022500301,2025-26,Regular Season,1610612745,HOU,240.0,129,59,30,14,7,14,87,46,31,11,33,26,0,cdn
0022500302,2025-26,Regular Season,1610612739,CLE,240.0,115,48,28,7,2,13,94,43,52,20,13,9,0,cdn
0022500302,2025-26,Regular Season,1610612738,BOS,240.0,117,55,19,9,4,16,81,40,40,14,29,23,0,cdn
0022500303,2025-26,Regular Season,1610612752,NYK,240.0,116,66,27,9,3,18,96,44,45,16,16,12,0,cdn
0022500303,2025-26,Regular Season,1610612761,TOR,240.0,94,49,27,9,6,18,88,37,37,11,17,9,0,cdn
0022500304,2025-26,Regular Season,1610612755,PHI,290.0,134,56,26,14,6,18,105,46,44,10,38,32,0,cdn
0022500304,2025-26,Regular Season,1610612737,ATL,290.0,142,78,36,10,6,21,104,48,45,15,41,31,0,cdn
0022500305,2025-26,Regular Season,1610612757,POR,240.0,115,57,22,8,5,14,89,35,49,16,37,29,0,cdn
0022500305,2025-26,Regular Season,1610612760,OKC,240.0,123,60,27,7,9,12,90,44,29,10,32,25,0,cdn
0022500306,2025-26,Regular Season,1610612750,MIN,240.0,125,43,35,5,0,12,87,49,37,17,13,10,0,cdn
0022500306,2025-26,Regular Season,1610612759,SAS,240.0,112,41,17,10,1,10,84,44,33,8,19,16,0,cdn
